service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2:106:CIST-552632-1-109,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-110,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-111,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-112,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-113,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-114,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-115,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-116,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-117,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-118,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-119,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-120,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-121,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-122,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-123,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-124,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-125,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-126,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-128,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-201,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-202,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-203,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-204,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-205,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-206,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-207,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-208,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-209,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-210,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-211,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-212,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-213,0,0,0,0,0,1,1,20211212,20221210
2:106:CIST-552632-1-214,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-101,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-102,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-103,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-104,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-105,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-106,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-107,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-108,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-109,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-110,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-111,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-112,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-113,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-114,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-115,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-116,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-117,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-118,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-119,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-120,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-121,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-122,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-123,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-124,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-125,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-126,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-127,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-128,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-129,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-130,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-131,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-132,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-133,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-134,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-135,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-136,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-137,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-138,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-139,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-140,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-141,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-142,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-143,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-144,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-145,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-146,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-147,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-148,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-149,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-150,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-151,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-152,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-153,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-154,1,1,1,1,1,0,0,20211212,20221210
2:107:CIST-582492-1-201,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-202,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-203,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-204,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-205,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-206,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-207,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-208,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-209,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-210,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-211,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-212,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-213,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-214,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-215,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-216,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-217,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-218,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-219,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-220,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-221,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-222,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-223,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-224,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-225,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-226,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-227,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-228,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-229,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-230,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-231,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-232,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-233,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-234,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-235,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-236,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-238,0,0,0,0,0,1,1,20211212,20221210
2:107:CIST-582492-1-240,0,0,0,0,0,1,1,20211212,20221210
2:108:CIST-001452-1-101,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-102,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-103,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-104,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-105,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-106,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-107,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-108,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-109,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-110,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-111,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-112,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-113,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-114,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-115,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-116,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-117,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-118,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-119,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-120,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-121,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-122,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-123,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-124,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-125,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-126,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-127,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-128,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-129,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-130,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-131,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-132,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-133,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-134,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-135,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-136,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-137,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-138,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-139,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-140,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-141,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-142,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-143,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-144,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-145,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-146,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-147,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-148,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-149,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-150,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-151,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-152,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-153,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-154,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-155,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-156,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-157,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-158,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-159,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-160,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-161,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-164,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-165,1,1,1,1,1,0,0,20181209,20231208
2:108:CIST-001452-1-201,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-202,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-203,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-204,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-205,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-206,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-207,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-208,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-209,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-210,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-211,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-212,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-213,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-214,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-215,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-216,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-217,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-218,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-219,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-220,0,0,0,0,0,1,1,20181209,20231208
2:108:CIST-001452-1-221,0,0,0,0,0,1,1,20181209,20231208
2:109:CIST-552662-1-101,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-102,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-103,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-104,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-105,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-106,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-107,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-108,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-109,1,1,1,1,1,0,0,20211212,20221210
2:109:CIST-552662-1-110,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-101,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-102,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-103,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-104,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-105,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-106,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-107,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-108,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-109,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-110,1,1,1,1,1,0,0,20211212,20221210
2:110:CIST-001583-1-151,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-152,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-153,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-154,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-155,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-156,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-157,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-158,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-159,0,0,0,0,0,1,1,20211212,20221210
2:110:CIST-001583-1-160,0,0,0,0,0,1,1,20211212,20221210
2:111:CIST-001521-1-101,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-102,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-103,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-104,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-105,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-106,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-107,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-108,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-109,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-110,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-111,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-112,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-113,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-114,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-115,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-116,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-117,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-118,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-119,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-120,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-121,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-122,1,1,1,1,1,0,0,20211212,20240630
2:111:CIST-001521-1-201,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-202,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-203,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-204,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-205,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-206,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-207,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-208,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-209,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-210,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-211,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-212,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-213,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-214,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-215,0,0,0,0,0,1,1,20211212,20240630
2:111:CIST-001521-1-216,0,0,0,0,0,1,1,20211212,20240630
2:112:CIST-552636-1-101,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-102,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-103,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-104,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-105,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-108,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-110,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-111,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-112,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-114,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-117,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-118,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-121,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-122,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-124,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-125,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-127,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-151,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-152,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-153,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-154,1,1,1,1,1,0,0,20211212,20221210
2:112:CIST-552636-1-201,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-202,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-203,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-204,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-205,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-206,0,0,0,0,0,1,1,20211212,20221210
2:112:CIST-552636-1-207,0,0,0,0,0,0,1,20211212,20221210
2:112:CIST-552636-1-208,0,0,0,0,0,0,1,20211212,20221210
2:113:CIST-562704-1-101,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-102,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-103,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-104,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-105,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-106,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-107,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-108,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-109,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-110,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-111,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-112,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-141,1,1,1,1,1,0,0,20220711,20221130
2:113:CIST-562704-1-142,1,1,1,1,1,0,0,20220711,20221130
2:114:CIST-552620-1-101,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-102,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-103,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-104,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-105,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-106,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-107,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-108,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-111,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-112,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-113,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-114,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-151,1,1,1,1,1,0,0,20211212,20221210
2:114:CIST-552620-1-152,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-101,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-102,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-103,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-104,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-106,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-107,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-110,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-111,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-112,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-113,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-114,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-115,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-117,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-118,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-119,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-120,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-121,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-122,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-123,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-124,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-125,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-126,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-127,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-128,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-129,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-130,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-131,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-132,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-133,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-134,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-135,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-136,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-137,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-138,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-139,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-140,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-141,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-142,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-143,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-144,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-145,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-146,1,1,1,1,1,0,0,20211212,20221210
2:115:CIST-512410-1-147,1,1,1,1,1,0,0,20211212,20221210
